Timestamp,Channel,Pose_X,Pose_Y,Pose_Theta,eCO2,TVOC,AQI,R0,R1,R2,R3,Elapsed_s
2025-12-19 12:19:40.926866,4,-0.0145438137087408,-0.0329696663921424,0.0,530.0,89.0,2.0,1020220.0,1.0,1182843.0,66115.0,2795.601388
2025-12-19 12:19:41.025379,5,-0.0145438137087408,-0.0329696663921424,0.0,540.0,95.0,2.0,807468.0,1.0,1207518.0,56775.0,2795.699901
2025-12-19 12:19:41.527596,0,-0.0145438137087408,-0.0329696663921424,0.0,589.0,125.0,2.0,649770.0,1.0,863726.0,59208.0,2796.202118
2025-12-19 12:19:41.625555,1,-0.0145438137087408,-0.0329696663921424,0.0,558.0,105.0,2.0,669187.0,1.0,1002082.0,55652.0,2796.300077
2025-12-19 12:19:41.726543,2,-0.0145438137087408,-0.0329696663921424,0.0,561.0,107.0,2.0,703323.0,1.0,671001.0,50228.0,2796.401065
2025-12-19 12:19:41.826263,3,-0.0145438137087408,-0.0329696663921424,0.0,491.0,67.0,2.0,637139.0,1.0,569230.0,61122.0,2796.500785
2025-12-19 12:19:41.928364,4,-0.0145438137087408,-0.0329696663921424,0.0,546.0,98.0,2.0,1027149.0,1.0,1159850.0,65115.0,2796.602886
2025-12-19 12:19:42.024545,5,-0.0145438137087408,-0.0329696663921424,0.0,551.0,101.0,2.0,798500.0,1.0,1201809.0,56220.0,2796.699067
2025-12-19 12:19:42.526158,0,-0.0145438137087408,-0.0329696663921424,0.0,608.0,137.0,2.0,635631.0,1.0,861682.0,58155.0,2797.20068
2025-12-19 12:19:42.626779,1,-0.0145438137087408,-0.0329696663921424,0.0,560.0,107.0,2.0,681991.0,1.0,994312.0,55539.0,2797.301301
2025-12-19 12:19:42.727593,2,-0.0145438137087408,-0.0329696663921424,0.0,563.0,108.0,2.0,697397.0,1.0,664672.0,50143.0,2797.402115
2025-12-19 12:19:42.827233,3,-0.0145438137087408,-0.0329696663921424,0.0,509.0,77.0,2.0,651091.0,1.0,577965.0,60096.0,2797.501755
2025-12-19 12:19:42.924675,4,-0.0145438137087408,-0.0329696663921424,0.0,546.0,98.0,2.0,1002761.0,1.0,1190474.0,65115.0,2797.599197
2025-12-19 12:19:43.025612,5,-0.0145438137087408,-0.0329696663921424,0.0,553.0,102.0,2.0,829069.0,1.0,1228541.0,56106.0,2797.700134
2025-12-19 12:19:43.527259,0,-0.0145438137087408,-0.0329696663921424,0.0,604.0,134.0,2.0,654404.0,1.0,856448.0,58372.0,2798.201781
2025-12-19 12:19:43.626112,1,-0.0145438137087408,-0.0329696663921424,0.0,556.0,104.0,2.0,669187.0,1.0,983601.0,55746.0,2798.300634
2025-12-19 12:19:43.725557,2,-0.0145438137087408,-0.0329696663921424,0.0,552.0,102.0,2.0,695040.0,1.0,666700.0,50672.0,2798.400079
2025-12-19 12:19:43.824986,3,-0.0145438137087408,-0.0329696663921424,0.0,498.0,71.0,2.0,658849.0,1.0,570966.0,60751.0,2798.499508
2025-12-19 12:19:43.927525,4,-0.0145438137087408,-0.0329696663921424,0.0,526.0,86.0,2.0,1029237.0,1.0,1168519.0,66406.0,2798.602047
2025-12-19 12:19:44.025833,5,-0.0145438137087408,-0.0329696663921424,0.0,530.0,89.0,2.0,803651.0,1.0,1214896.0,57335.0,2798.700355
2025-12-19 12:19:44.527779,0,-0.0145438137087408,-0.0329696663921424,0.0,593.0,127.0,2.0,648452.0,1.0,859352.0,58988.0,2799.202301
2025-12-19 12:19:44.628019,1,-0.0145438137087408,-0.0329696663921424,0.0,557.0,104.0,2.0,686159.0,1.0,1000388.0,55727.0,2799.302541
2025-12-19 12:19:44.724204,2,-0.0145438137087408,-0.0329696663921424,0.0,552.0,102.0,2.0,684767.0,1.0,675102.0,50655.0,2799.398726
2025-12-19 12:19:44.826309,3,-0.0145438137087408,-0.0329696663921424,0.0,494.0,69.0,2.0,642553.0,1.0,582285.0,60977.0,2799.500831
2025-12-19 12:19:44.926664,4,-0.0145438137087408,-0.0329696663921424,0.0,531.0,89.0,2.0,1014367.0,1.0,1177650.0,66070.0,2799.601186
2025-12-19 12:19:45.026629,5,-0.0145438137087408,-0.0329696663921424,0.0,551.0,101.0,2.0,818474.0,1.0,1225219.0,56182.0,2799.701151
